TF	Gene	Input
SATB1	MKI67	1
SATB1	SPARC	1
SATB1	SPI1	1
SATB2	UPF3B	1
SERTAD1	SET	1
SF1	AMH	1
SF1	CYP11A1	1
SF1	MC2R	1
SF1	SULT2A1	1
SHOX	FGFR3	1
SHOX	NPPB	1
SIM2	CASP3	1
SIRT1	ABCB1	1
SIRT1	ACAN	1
SIRT1	CFLAR	1
SIRT1	ESRRG	1
SIRT1	HIF1A	1
SIRT1	HSF1	1
SIRT1	HYOU1	1
SIRT1	MCL1	1
SIRT1	NBN	1
SIRT1	PER1	1
SIRT1	TP53	1
SIRT2	AFP	1
SIX1	VEGFC	1
SKI	FHL2	1
SKI	MDM2	1
SLC2A4RG	SLC2A4	1
SMAD3	ANGPTL4	1
SMAD3	APOC3	1
SMAD3	BAMBI	1
SMAD3	CCND2	1
SMAD3	CDKN1A	1
SMAD3	FOXP3	1
SMAD3	FST	1
SMAD3	PTHLH	1
SMAD3	SERPINE1	1
SMAD3	TNC	1
SMAD3	VDR	1
SMAD4	APOC3	1
SMAD4	BAMBI	1
SMAD4	CDKN1A	1
SMAD4	RUNX1T1	1
SMAD4	SERPINE1	1
SMAD4	TNC	1
SMAD7	MET	1
SMAD7	MYC	1
SMAD7	TGFB1	1
SMARCA1	CDKN2A	1
SMARCA4	ABCG2	1
SMARCA4	CDH1	1
SMARCA4	CDKN1A	1
SMARCA4	CDKN2A	1
SMARCA4	MECOM	1
SMARCB1	CDKN2A	1
SNAI1	HBEGF	1
SNAI2	CD44	1
SNAI2	CXCL12	1
SNAI2	CXCR4	1
SNAI2	JAG1	1
SNAI2	MMP9	1
SNAI2	POU5F1	1
SND1	AGTR1	1
SOX10	COL11A2	1
SOX10	GJB1	1
SOX10	MIA	1
SOX10	MITF	1
SOX10	RET	1
SOX11	SPAST	1
SOX17	HNF4A	1
SOX2	ABCC3	1
SOX2	ABCC6	1
SOX2	ASXL1	1
SOX2	DKK1	1
SOX2	FGF4	1
SOX2	ITGA6	1
SOX2	LHX3	1
SOX2	MMP3	1
SOX2	NTRK3	1
SOX2	PAX6	1
SOX2	PGA5	1
SOX2	VIM	1
SOX4	HDAC8	1
SOX4	NCAM1	1
SOX6	CDKN1A	1
SOX6	TP53	1
SOX9	AMH	1
SOX9	AR	1
SOX9	BEST1	1
SOX9	CDK4	1
SOX9	CDKN1A	1
SOX9	COL11A2	1
SOX9	COL2A1	1
SOX9	DCC	1
SOX9	HES1	1
SOX9	MIA	1
SOX9	NR5A1	1
SOX9	RXFP2	1
SP1	ABCA1	1
SP1	ABCB1	1
SP1	ABCB8	1
SP1	ABCC3	1
SP1	ADAM10	1
SP1	ADAM17	1
SP1	ADAM23	1
SP1	ADIPOQ	1
SP1	ADRA2B	1
SP1	GRK2	1
SP1	AGTR1	1
SP1	ALOX12	1
SP1	ALOX5	1
SP1	APLNR	1
SP1	APP	1
SP1	AR	1
SP1	ARF6	1
SP1	ATP2A2	1
SP1	ATP2A3	1
SP1	ATP2C1	1
SP1	B4GALT1	1
SP1	B4GALT5	1
SP1	BACE1	1
SP1	BLMH	1
SP1	BRD7	1
SP1	BSG	1
SP1	CA9	1
SP1	CCL2	1
SP1	CCND1	1
SP1	CCND2	1
SP1	CD14	1
SP1	CD151	1
SP1	CD1D	1
SP1	CD2AP	1
SP1	CD44	1
SP1	ADGRE5	1
SP1	CD99	1
SP1	CDK4	1
SP1	CDKN1A	1
SP1	CDKN1B	1
SP1	CDKN2A	1
SP1	CENPH	1
SP1	CERS2	1
SP1	CHST4	1
SP1	CLDN3	1
SP1	COL11A2	1
SP1	COL2A1	1
SP1	CREM	1
SP1	CTGF	1
SP1	CTSL	1
SP1	CXCL14	1
SP1	CXCL5	1
SP1	CYP1B1	1
SP1	CYP27A1	1
SP1	DBF4	1
SP1	DHCR24	1
SP1	DNASE2	1
SP1	DNMT1	1
SP1	DNMT3A	1
SP1	DNMT3B	1
SP1	EAPP	1
SP1	EDNRB	1
SP1	EGR1	1
SP1	ELF4	1
SP1	ELMO3	1
SP1	ENG	1
SP1	EPO	1
SP1	ERBB2	1
SP1	ERVW-1	1
SP1	EZR	1
SP1	FAS	1
SP1	FASLG	1
SP1	FMR1	1
SP1	FOXM1	1
SP1	FXR2	1
SP1	GAST	1
SP1	GCLC	1
SP1	GFER	1
SP1	GJA1	1
SP1	GSTP1	1
SP1	HBEGF	1
SP1	HCN2	1
SP1	HCN4	1
SP1	HDAC4	1
SP1	HGF	1
SP1	HIST2H4A	1
SP1	HMGA1	1
SP1	HPR	1
SP1	HRAS	1
SP1	HSD17B1	1
SP1	HSD17B11	1
SP1	HSD17B2	1
SP1	HSD3B1	1
SP1	HTT	1
SP1	IGF2	1
SP1	IGFBP3	1
SP1	IL10	1
SP1	IL6	1
SP1	INSR	1
SP1	IRF5	1
SP1	IRS2	1
SP1	ITGA5	1
SP1	ITGAD	1
SP1	KCNQ2	1
SP1	KCNQ3	1
SP1	KIF2C	1
SP1	KISS1	1
SP1	KLK3	1
SP1	KRT16	1
SP1	KRT19	1
SP1	KRT5	1
SP1	LDHA	1
SP1	LDLR	1
SP1	LEP	1
SP1	LOR	1
SP1	LOXL4	1
SP1	LRP5	1
SP1	MACROD1	1
SP1	MAT2A	1
SP1	MAT2B	1
SP1	MDM2	1
SP1	MET	1
SP1	MICA	1
SP1	MICB	1
SP1	MIF	1
SP1	MMP11	1
SP1	MMP14	1
SP1	MMP2	1
SP1	MMP9	1
SP1	MMRN1	1
SP1	MPO	1
SP1	MTA1	1
SP1	MUC2	1
SP1	MUC5AC	1
SP1	MUC6	1
SP1	MYCN	1
SP1	NDUFV1	1
SP1	NDUFV2	1
SP1	NFKB1	1
SP1	NOS3	1
SP1	OPRM1	1
SP1	P4HA1	1
SP1	PADI1	1
SP1	PCK1	1
SP1	PDIA2	1
SP1	PGR	1
SP1	PHGDH	1
SP1	PLAUR	1
SP1	PON1	1
SP1	POR	1
SP1	PPL	1
SP1	PPP2R2B	1
SP1	PRM1	1
SP1	PRNP	1
SP1	PRSS50	1
SP1	PTGIR	1
SP1	PTGS2	1
SP1	PTHLH	1
SP1	PTTG1	1
SP1	RARA	1
SP1	RASSF1	1
SP1	RECK	1
SP1	RECQL4	1
SP1	RELA	1
SP1	RETN	1
SP1	RORA	1
SP1	SERPINB5	1
SP1	SERPINE1	1
SP1	SIGIRR	1
SP1	SKP2	1
SP1	SLC19A1	1
SP1	SLC19A3	1
SP1	SLC39A8	1
SP1	SLC5A8	1
SP1	SMPD1	1
SP1	SOCS1	1
SP1	SOD1	1
SP1	SOX9	1
SP1	SP3	1
SP1	SPN	1
SP1	SREBF1	1
SP1	STARD3	1
SP1	TAF7	1
SP1	TERF2	1
SP1	TERT	1
SP1	TGFB1	1
SP1	THBD	1
SP1	TIMP1	1
SP1	TIMP3	1
SP1	TK1	1
SP1	TLR2	1
SP1	TMPO	1
SP1	TNC	1
SP1	TNF	1
SP1	TNFRSF10B	1
SP1	TNFSF14	1
SP1	UGCG	1
SP1	UGDH	1
SP1	UGT1A4	1
SP1	UTRN	1
SP1	VAMP2	1
SP1	VEGFA	1
SP1	VIM	1
SP1	WT1	1
SP1	XIAP	1
SP1	YY1	1
SP2	DNMT3A	1
SP2	DNMT3B	1
SP3	ALOX12	1
SP3	ALPL	1
SP3	BSG	1
SP3	CD2AP	1
SP3	ADGRE5	1
SP3	CDKN1A	1
SP3	CENPH	1
SP3	COL11A2	1
SP3	COL2A1	1
SP3	CTSL	1
SP3	CYP27A1	1
SP3	DNASE2	1
SP3	ERBB2	1
SP3	HBEGF	1
SP3	HDAC4	1
SP3	HGF	1
SP3	HSD17B2	1
SP3	IGFBP3	1
SP3	ITGAD	1
SP3	KDR	1
SP3	KLK3	1
SP3	CNMD	1
SP3	LPL	1
SP3	MSH6	1
SP3	MUC6	1
SP3	MYCN	1
SP3	NFKB1	1
SP3	NOS3	1
SP3	NOX4	1
SP3	OPRM1	1
SP3	PADI1	1
SP3	RASSF1	1
SP3	RELA	1
SP3	RORA	1
SP3	SLC19A3	1
SP3	TFF1	1
SP3	UTRN	1
SP3	YY1	1
SP4	ASS1	1
SP4	ERBB2	1
SP4	KDR	1
SP4	MAOB	1
SP4	NFKB1	1
SP4	RELA	1
SP4	YY1	1
SP7	COL11A2	1
SPDEF	AGR2	1
SPDEF	CDH1	1
SPDEF	MUC2	1
SPDEF	RETNLB	1
SPDEF	SERPINB5	1
SPDEF	SPINK4	1
SPDEF	SQSTM1	1
SPEN	DMPK	1
SPI1	ACP5	1
SPI1	ALOX15	1
SPI1	CCL2	1
SPI1	CD40	1
SPI1	CLEC4G	1
SPI1	CSF3R	1
SPI1	CTSS	1
SPI1	CXCR1	1
SPI1	CYBB	1
SPI1	FCER1A	1
SPI1	GATA1	1
SPI1	IFIT3	1
SPI1	IL1B	1
SPI1	IL5	1
SPI1	ITGAM	1
SPI1	ITGB2	1
SPI1	NCF2	1
SPI1	PEBP1	1
SPI1	PRG2	1
SPI1	PTGIR	1
SPI1	RNASE2	1
SPI1	TLR4	1
SPIB	CD40	1
SPIC	IL4	1
SRCAP	KLK3	1
SREBF1	ACLY	1
SREBF1	FAS	1
SREBF1	LDLR	1
SREBF1	NR0B2	1
SREBF1	PCSK9	1
SREBF1	SCD5	1
SREBF2	ACOT7	1
SREBF2	HMGCR	1
SREBF2	LDLR	1
SREBF2	NPC1L1	1
SREBF2	PCSK9	1
SREBF2	PON1	1
SREBF2	PON2	1
SRF	FOS	1
SRF	FOSL1	1
SRF	MMP14	1
SRF	MMP2	1
SRF	PLAU	1
SRF	PLG	1
SRF	SAMD4A	1
SRF	SMN1	1
SRF	TAGLN	1
SRF	UBE2S	1
SRY	ETV2	1
SRY	SOX9	1
SRY	WDR5	1
SSB	LAMB1	1
STAT1	CCL3	1
STAT1	CCR1	1
STAT1	CD22	1
STAT1	CD40	1
STAT1	CD40LG	1
STAT1	CDKN1A	1
STAT1	CEBPE	1
STAT1	CFTR	1
STAT1	CIITA	1
STAT1	EDN1	1
STAT1	FGF2	1
STAT1	GAST	1
STAT1	HMOX1	1
STAT1	ICAM1	1
STAT1	IFNG	1
STAT1	IL1B	1
STAT1	IRF1	1
STAT1	IRF7	1
STAT1	IRF8	1
STAT1	JAK2	1
STAT1	KRT17	1
STAT1	LY96	1
STAT1	MUC1	1
STAT1	MUC4	1
STAT1	MVP	1
STAT1	NOS2	1
STAT1	NOX5	1
STAT1	OPRM1	1
STAT1	PML	1
STAT1	PPARA	1
STAT1	PTGS2	1
STAT1	S100A10	1
STAT1	STAT2	1
STAT1	TLR3	1
STAT1	TP53	1
STAT1	UPP1	1
STAT2	IRF1	1
STAT2	NOS2	1
STAT2	PTGS2	1
STAT3	AKAP12	1
STAT3	BCL2	1
STAT3	BCL2L1	1
STAT3	BCL6	1
STAT3	BIRC5	1
STAT3	CCL11	1
STAT3	CCL2	1
STAT3	CCND1	1
STAT3	CCND3	1
STAT3	CD46	1
STAT3	CDK4	1
STAT3	CDKN1A	1
STAT3	CFB	1
STAT3	CHI3L1	1
STAT3	CISH	1
STAT3	CRP	1
STAT3	CSRP1	1
STAT3	DNMT1	1
STAT3	EGFR	1
STAT3	ESR2	1
STAT3	ETV6	1
STAT3	F2R	1
STAT3	FAAH	1
STAT3	FAS	1
STAT3	FGF2	1
STAT3	FGG	1
STAT3	FLT3	1
STAT3	FOS	1
STAT3	GAST	1
STAT3	GFAP	1
STAT3	HAMP	1
STAT3	HGF	1
STAT3	HIF1A	1
STAT3	HMOX1	1
STAT3	HSPA4	1
STAT3	HSPB1	1
STAT3	IFNAR1	1
STAT3	IKBKE	1
STAT3	IL10	1
STAT3	IL1RN	1
STAT3	IL2	1
STAT3	IL21	1
STAT3	IL6	1
STAT3	IRF1	1
STAT3	JAK2	1
STAT3	JUNB	1
STAT3	KLF11	1
STAT3	KRT17	1
STAT3	LEP	1
STAT3	MCL1	1
STAT3	MMP2	1
STAT3	MMP7	1
STAT3	MUC1	1
STAT3	MUC4	1
STAT3	MYC	1
STAT3	NANOG	1
STAT3	NME1	1
STAT3	NOX5	1
STAT3	OPRM1	1
STAT3	OSM	1
STAT3	PIAS3	1
STAT3	PIM1	1
STAT3	PPARA	1
STAT3	PRDM1	1
STAT3	PSMB5	1
STAT3	PTEN	1
STAT3	PTGS2	1
STAT3	PTPN13	1
STAT3	S100A11	1
STAT3	S1PR1	1
STAT3	SALL4	1
STAT3	SHH	1
STAT3	SOCS1	1
STAT3	SOCS3	1
STAT3	STAT1	1
STAT3	STS	1
STAT3	TERT	1
STAT3	TGFB1	1
STAT3	TIMP1	1
STAT3	TP63	1
STAT3	TWIST1	1
STAT3	VEGFA	1
STAT3	ZFP36	1
STAT4	MYC	1
STAT4	PRF1	1
STAT4	S100A4	1
STAT5A	IFNG	1
STAT5B	BCL2L1	1
STAT5B	IGF1	1
STAT6	ALOX15	1
STAT6	CCL11	1
STAT6	CCL17	1
STAT6	CCL26	1
STAT6	CNR1	1
STAT6	COL1A1	1
STAT6	COL1A2	1
STAT6	CYP2E1	1
STAT6	FCER2	1
STAT6	FOS	1
STAT6	HSD3B2	1
STAT6	IL1R1	1
STAT6	IL4	1
STAT6	PTGS2	1
STAT6	RHOA	1
STAT6	SELP	1
STAT6	SLC26A4	1
SUGP1	IL1B	1
SUPT3H	NEDD4L	1
TAF1	AR	1
TAF1	CDKN1A	1
TAL1	ALDH1A2	1
TAL1	ERG	1
TAL1	MYB	1
TAL1	MYCN	1
TBP	FOS	1
TBP	LIN28B	1
TBPL1	NF1	1
TBX21	CHST4	1
TBX21	CXCR3	1
TBX21	IFNG	1
TBX5	CDKN2A	1
TBX5	GJA5	1
TBX5	NPPA	1
TCF3	CDKN1A	1
TCF3	CR2	1
TCF3	MYC	1
TCF4	ABCB1	1
TCF4	CCND1	1
TCF4	CLEC4C	1
TCF4	CNTNAP2	1
TCF4	MYC	1
TCF4	NOTUM	1
TCF4	NRXN1	1
TCF4	PLD1	1
TCF4	VEGFA	1
TCF4	VIM	1
TCF7L2	BIRC5	1
TCF7L2	STARD7	1
TEAD1	ATP6V0A2	1
TEAD1	MSLN	1
TEF	ALB	1
TFAP2A	BRS3	1
TFAP2A	CD82	1
TFAP2A	CDH1	1
TFAP2A	CDKN1A	1
TFAP2A	CRABP2	1
TFAP2A	CRYAB	1
TFAP2A	DCBLD2	1
TFAP2A	ECM1	1
TFAP2A	ETS1	1
TFAP2A	IGFBP5	1
TFAP2A	KISS1	1
TFAP2A	KRT5	1
TFAP2A	LNPEP	1
TFAP2A	MMP9	1
TFAP2A	NME3	1
TFAP2A	NR3C1	1
TFAP2A	PRKCA	1
TFAP2A	PTEN	1
TFAP2A	SLC19A1	1
TFAP2A	SULT1E1	1
TFAP2A	TAF7	1
TFAP2A	VEGFA	1
TFAP2B	CRYAB	1
TFAP2B	PTGDS	1
TFAP2C	CRABP2	1
TFAP2C	ECM1	1
TFAP2C	ESR1	1
TFAP2C	GPX1	1
TFAP2C	SULT1E1	1
TFAP4	CDKN1A	1
TFAP4	SALL2	1
TFCP2	PAX6	1
TFCP2	SPP1	1
TFCP2	TF	1
TFDP1	CCNE1	1
TFDP1	CDK1	1
TFDP1	DHFR	1
TFDP1	MYBL2	1
TFDP1	NRIP1	1
TFDP1	PCNA	1
TFDP1	RRM1	1
TFDP1	TYMS	1
TFDP3	MAP1LC3B	1
TLX1	MYC	1
TLX1	NR4A3	1
TOP2B	RUNX1	1
TP53	APCS	1
TP53	ATF3	1
TP53	BAX	1
TP53	BBC3	1
TP53	BCL2L1	1
TP53	BDKRB2	1
TP53	BGLAP	1
TP53	CAV1	1
TP53	CD82	1
TP53	CDKN1A	1
TP53	CKM	1
TP53	CRYAB	1
TP53	CTSD	1
TP53	DDB1	1
TP53	DDB2	1
TP53	DNMT1	1
TP53	DUSP1	1
TP53	E2F7	1
TP53	EGFR	1
TP53	EPHA2	1
TP53	EZH2	1
TP53	FAS	1
TP53	FLT1	1
TP53	GADD45A	1
TP53	GDF15	1
TP53	GML	1
TP53	GSTP1	1
TP53	HIPK2	1
TP53	IFI16	1
TP53	IGFBP3	1
TP53	MDM2	1
TP53	MMP2	1
TP53	MUC2	1
TP53	NLRC4	1
TP53	OGG1	1
TP53	PAX5	1
TP53	PDGFRB	1
TP53	PMAIP1	1
TP53	PML	1
TP53	PTTG1	1
TP53	RECQL4	1
TP53	S100B	1
TP53	SFN	1
TP53	SIVA1	1
TP53	THBS1	1
TP53	TNFRSF10A	1
TP53	TNFRSF10B	1
TP53	TP53	1
TP53	TP53I3	1
TP53	TRIM22	1
TP53	UHRF1BP1	1
TP53	VCAN	1
TP53	VEGFA	1
TP53BP1	BRCA1	1
TP63	BAX	1
TP63	CDKN1A	1
TP63	TCF4	1
TP63	VDR	1
TP73	BBC3	1
TP73	CDKN1A	1
TP73	PMAIP1	1
TRRAP	CCND2	1
TSC22D1	CNP	1
TSC22D3	CCND1	1
TTF2	TPO	1
TWIST1	AKR1C2	1
TWIST1	AKT2	1
TWIST1	ATM	1
TWIST1	BMI1	1
TWIST1	CD44	1
TWIST1	CTPS1	1
TWIST1	DNM3	1
TWIST1	FN1	1
TWIST1	FOS	1
TWIST1	GDF15	1
TWIST1	ICAM1	1
TWIST1	ITGB1	1
TWIST1	MAPK1	1
TWIST1	MAPK3	1
TWIST1	MMP2	1
TWIST1	NR2F1	1
TWIST1	YBX1	1
TWIST2	AKR1C2	1
TWIST2	ATM	1
TWIST2	CD44	1
TWIST2	CTPS1	1
TWIST2	FN1	1
TWIST2	FOS	1
TWIST2	GDF15	1
TWIST2	ICAM1	1
TWIST2	ITGB1	1
TWIST2	MMP2	1
TWIST2	NR2F1	1
UHRF1	RB1	1
USF1	ABCA1	1
USF1	APC	1
USF1	APOA5	1
USF1	B2M	1
USF1	CD2	1
USF1	CEACAM1	1
USF1	CEACAM5	1
USF1	CIITA	1
USF1	CTSD	1
USF1	CXCR4	1
USF1	FMR1	1
USF1	FOXA2	1
USF1	GATA5	1
USF1	GCK	1
USF1	HMOX1	1
USF1	HOXB4	1
USF1	P4HA1	1
USF1	PF4	1
USF1	PIGR	1
USF1	PTGDS	1
USF1	S100A6	1
USF1	SERBP1	1
USF1	SERPINE1	1
USF1	SLC19A1	1
USF1	SLC22A2	1
USF1	TERT	1
USF1	TGFB1	1
USF1	TGFB2	1
USF1	TOP3A	1
USF1	TRAP	1
USF2	ABCA1	1
USF2	APC	1
USF2	APOA5	1
USF2	ATP5F1A	1
USF2	B2M	1
USF2	CD2	1
USF2	CEACAM1	1
USF2	CEACAM5	1
USF2	CTSD	1
USF2	CXCR2	1
USF2	CXCR4	1
USF2	FMR1	1
USF2	HMOX1	1
USF2	HOXB4	1
USF2	IGF2R	1
USF2	P4HA1	1
USF2	PDX1	1
USF2	PF4	1
USF2	PIGR	1
USF2	SLC19A1	1
USF2	TERT	1
USF2	TGFB1	1
USF2	TGFB2	1
USF2	THBS1	1
USF2	TOP3A	1
USF2	TRAP	1
VDR	CALB1	1
VDR	CD14	1
VDR	CDH1	1
VDR	CDKN1B	1
VDR	CST5	1
VDR	CXCL8	1
VDR	CYP24A1	1
VDR	CYP3A4	1
VDR	HOXA10	1
VDR	NCOR1	1
VDR	TNFRSF21	1
VDR	TPT1	1
VEZF1	IL3	1
VHL	AR	1
VHL	CDKN1B	1
VHL	CDKN1C	1
VHL	DAB2	1
VHL	SPARC	1
VHL	VEGFA	1
WT1	AMH	1
WT1	CD14	1
WT1	ADGRE5	1
WT1	CKM	1
WT1	CXXC5	1
WT1	DNMT3A	1
WT1	ETS1	1
WT1	HBEGF	1
WT1	ITGAX	1
WT1	JUN	1
WT1	NDRG2	1
WT1	ODC1	1
WT1	PODXL	1
WT1	SMAD3	1
WT1	SRY	1
WT1	THBS1	1
WT1	VDR	1
WT1	VEGFA	1
WWTR1	BAK1	1
WWTR1	BAX	1
WWTR1	LTBR	1
WWTR1	SMAD3	1
XBP1	ESR1	1
XBP1	HSPA5	1
XBP1	NPPB	1
XPC	KIN	1
YBX1	ABCB1	1
YBX1	AGT	1
YBX1	CDH1	1
YBX1	CDKN3	1
YBX1	CXCR4	1
YBX1	EGFR	1
YBX1	ERBB2	1
YBX1	ERBB3	1
YBX1	MET	1
YBX1	MYCN	1
YBX1	RAD9A	1
YY1	APH1A	1
YY1	ATP2C1	1
YY1	CFTR	1
YY1	COX7C	1
YY1	CTCF	1
YY1	DBH	1
YY1	DNAJB4	1
YY1	EGFR	1
YY1	ERBB2	1
YY1	ERCC5	1
YY1	FCER1A	1
YY1	GDAP1	1
YY1	HSD3B2	1
YY1	HSPA5	1
YY1	IFNG	1
YY1	IL4	1
YY1	IL5	1
YY1	MYC	1
YY1	NF1	1
YY1	PCNA	1
YY1	PRDM2	1
YY1	SURF1	1
YY1	SURF2	1
YY1	TFAP2A	1
YY1	TNFRSF10B	1
YY1	TOP3A	1
YY1	TP53	1
YY1	TP73	1
YY1	VEGFB	1
YY1	ZNF175	1
ZBTB14	FHL2	1
ZBTB16	CRABP1	1
ZBTB16	CXCR4	1
ZBTB16	SOX9	1
ZBTB2	MDM2	1
ZEB1	CDH1	1
ZEB1	POU5F1	1
ZEB1	SPRR1B	1
ZEB2	ITGA5	1
ZEB2	POU5F1	1
ZEB2	VIM	1
ZFHX3	CDKN1A	1
ZFP36	ELAVL1	1
ZFP36	HIF1A	1
ZIC1	BCL2L13	1
ZIC1	EIF3M	1
ZIC1	FAM57A	1
ZIC1	JUND	1
ZMYND11	IL6	1
ZNF143	BUB1B	1
ZNF143	PCYT1A	1
ZNF148	GAST	1
ZNF148	MMP3	1
ZNF175	NTF3	1
ZNF224	VDR	1
ZNF24	CCND1	1
ZNF24	CTNNB1	1
ZNF300	CXCL8	1
ZNF300	IL6	1
ZNF300	MYC	1
ZNF350	ATXN2	1
ZNF444	SCARF1	1
ZNF76	PCYT1A	1
ZNRD1	ABCB1	1
ZNRD1	BCL2	1
AATF	BAX	-1
ABL1	BCL2	-1
ABL1	BCL6	-1
AHR	CA9	-1
AIP	GREB1	-1
AIP	NFKB2	-1
AIP	RSF1	-1
AIP	TFF1	-1
ANKRD1	NPPA	-1
APBB1	GMPS	-1
APC	AKT1	-1
APC	AMHR2	-1
APC	DNMT1	-1
APC	MYC	-1
APC	ODC1	-1
APC	PTGS2	-1
APC	SGK1	-1
APEX1	CYP11B2	-1
APEX1	PTH	-1
AR	AKR1C3	-1
AR	BTG1	-1
AR	BTG2	-1
AR	CDH1	-1
AR	CLK3	-1
AR	CRH	-1
AR	CYP7B1	-1
AR	MUC1	-1
AR	NFKB1	-1
AR	NRAS	-1
AR	PTGS2	-1
AR	RELA	-1
AR	REST	-1
AR	SEPT7	-1
AR	SERPINB5	-1
AR	TSC1	-1
AR	TSC2	-1
AR	UCN	-1
AR	VIM	-1
AR	WEE1	-1
AR	XIAP	-1
ARNT	CCNE1	-1
ARNT	CDK2	-1
ARNT	FOS	-1
ARNT	JUN	-1
ASCL1	DKK1	-1
ASCL1	IGF2	-1
ASCL1	PCSK6	-1
ASCL1	TPH1	-1
ATF1	CCNA1	-1
ATF2	KAT5	-1
ATF2	NOS3	-1
ATF2	TGFB2	-1
ATF3	ADIPOR1	-1
ATF3	ADIPOR2	-1
ATF3	ID1	-1
ATF3	LDLR	-1
ATF3	MMP2	-1
ATF3	SELE	-1
ATF4	HSPA5	-1
ATF4	IRF7	-1
ATF4	SIRT2	-1
ATF5	ID1	-1
ATF6	MAFA	-1
ATF6	PDX1	-1
ATM	BCL2	-1
ATM	PMAIP1	-1
ATM	SLC2A1	-1
ATM	SP1	-1
ATM	TERF1	-1
ATM	TNFRSF10B	-1
ATM	VEGFA	-1
ATRX	HBA1	-1
ATRX	HBA2	-1
BACH2	XBP1	-1
BCL3	CTCF	-1
BCL3	NFKB1	-1
BCL6	BCL2L1	-1
BCL6	BCL6	-1
BCL6	CCND2	-1
BCL6	CD80	-1
BCL6	CDKN1A	-1
BCL6	CDKN2B	-1
BCL6	CHEK1	-1
BCL6	FCER2	-1
BCL6	HDAC7	-1
BCL6	IRF4	-1
BCL6	LITAF	-1
BCL6	NFKB1	-1
BCL6	PDCD2	-1
BCL6	SUMO1	-1
BCL6	XBP1	-1
BHLHE41	CCND1	-1
BHLHE41	MLH1	-1
BMI1	TERT	-1
BRCA1	AREG	-1
BRCA1	CDH3	-1
BRCA1	CTSD	-1
BRCA1	CXCL1	-1
BRCA1	E2F6	-1
BRCA1	EGFR	-1
BRCA1	FOXC1	-1
BRCA1	FOXC2	-1
BRCA1	HMGA2	-1
BRCA1	HNRNPA2B1	-1
BRCA1	HSPA5	-1
BRCA1	IGF1	-1
BRCA1	KHSRP	-1
BRCA1	TFF1	-1
BRD7	E2F3	-1
BTAF1	DR1	-1
BTAF1	TBP	-1
BTF3	MADCAM1	-1
BTF3	MRVI1	-1
BTF3	NFKB1	-1
BTF3	RRAS2	-1
BTF3	SSPN	-1
BTG2	CCND1	-1
BTG2	HRAS	-1
BTG2	KLK3	-1
CBFA2T3	ZNF652	-1
CBX7	CCNE1	-1
CBX8	CDKN1A	-1
CDCA7L	MAOB	-1
CDX2	IGFBP3	-1
CDX2	PTGS2	-1
CEBPA	BCL2	-1
CEBPA	MYC	-1
CEBPB	CYP19A1	-1
CEBPB	GFER	-1
CEBPD	CYP19A1	-1
CEBPE	GATA1	-1
CEBPE	MYC	-1
CEBPE	PRG2	-1
CEBPE	SPI1	-1
CEBPZ	COL11A1	-1
CEBPZ	MLH1	-1
CHD4	CD79A	-1
CIITA	COL1A1	-1
CIITA	COL1A2	-1
CIITA	MMP9	-1
CIITA	S100A4	-1
CIITA	SIRT1	-1
CITED2	MMP1	-1
CITED2	MMP13	-1
CLOCK	NR3C1	-1
COPS5	CDKN1B	-1
CREB1	HMOX1	-1
CREB1	JUN	-1
CREB1	NR2F1	-1
CREB1	NR2F6	-1
CREB1	PLAT	-1
CREB1	SNAI1	-1
CREB1	SNAI2	-1
CREB3L1	SLC1A4	-1
CREB5	LGALS3BP	-1
CREB5	LY96	-1
CREB5	RASGRP3	-1
CREB5	RDX	-1
CREB5	STAT1	-1
CREB5	TNFRSF11B	-1
CREG1	HSPA4	-1
CREM	CCL4	-1
CREM	CCNA2	-1
CREM	CD247	-1
CREM	CREB1	-1
CREM	DUSP1	-1
CREM	DUSP4	-1
CREM	FASLG	-1
CREM	FOS	-1
CREM	G6PD	-1
CREM	IL2	-1
CRX	RHO	-1
CTBP1	BRCA1	-1
CTBP1	BRCA2	-1
CTBP1	CLDN7	-1
CTCF	BCL6	-1
CTCF	TERT	-1
CTNNB1	RB1	-1
DACH1	FOS	-1
DACH1	TNFSF11	-1
DAXX	AIRE	-1
DDB2	BCL2	-1
DDB2	SOD2	-1
DDIT3	ANKRD1	-1
DDIT3	ASNS	-1
DDIT3	ATF2	-1
DDIT3	ATF5	-1
DDIT3	CEBPA	-1
DDIT3	NOS3	-1
DDIT3	SIRT1	-1
DDIT3	SIRT2	-1
DEAF1	HTR1A	-1
DEK	PRDX5	-1
DENND4A	ERBB2	-1
DLX4	BRCA1	-1
DNMT1	BIRC5	-1
DNMT1	BMP2	-1
DNMT1	CASP8	-1
DNMT1	CDH1	-1
DNMT1	CDKN2A	-1
DNMT1	CXCR4	-1
DNMT1	GAD1	-1
DNMT1	IL3	-1
DNMT1	IL32	-1
DNMT1	MBD2	-1
DNMT1	RB1	-1
DNMT1	RELN	-1
DNMT1	TIMP3	-1
DNMT1	TNFRSF10B	-1
DNMT3A	CDH6	-1
DNMT3A	IGFBP3	-1
DNMT3L	TDG	-1
DR1	TBP	-1
E2F1	BRCA1	-1
E2F1	DIRAS3	-1
E2F1	DNMT1	-1
E2F1	ERICD	-1
E2F1	FHIT	-1
E2F1	HSPA5	-1
